timestamp,symbol,probability,threshold,is_buy,action_taken,price,in_position
2026-04-15T14:52:30.052887,ESPR,BUY,0.747,0.8255,False,NO_ACTION,2.17
2026-04-15T14:52:30.182883,ADCT,BUY,0.7713,0.8255,False,NO_ACTION,4.36
2026-04-15T14:52:30.314241,BTQ,BUY,0.7418,0.8255,False,NO_ACTION,3.52
2026-04-15T14:52:30.438093,MRLN,BUY,0.7104,0.8255,False,NO_ACTION,14.35
2026-04-15T14:52:30.564550,SSP,BUY,0.7448,0.8255,False,NO_ACTION,4.8
2026-04-15T14:52:30.716421,LNZA,BUY,0.6349,0.8255,False,NO_ACTION,41.4
2026-04-15T14:52:30.847726,ANGX,BUY,0.7549,0.8255,False,NO_ACTION,2.405
2026-04-15T14:52:30.980932,LAB,BUY,0.7227,0.8255,False,NO_ACTION,0.9786
2026-04-15T14:52:31.159099,NGNE,BUY,0.7608,0.8255,False,NO_ACTION,23.96
2026-04-15T14:52:31.302728,PRLD,BUY,0.7017,0.8255,False,NO_ACTION,5.47
2026-04-15T14:52:31.441576,SLN,BUY,0.6838,0.8255,False,NO_ACTION,7.275
2026-04-15T14:52:31.623663,VFF,BUY,0.7483,0.8255,False,NO_ACTION,2.89
2026-04-15T14:52:31.746718,NUAI,BUY,0.7727,0.8255,False,NO_ACTION,5.12
2026-05-07T18:55:18.554022,QCOM,BUY,0.4443,0.0054,True,DRY_RUN_BUY,202.615
2026-05-07T18:55:18.701345,APP,BUY,0.4174,0.0054,True,DRY_RUN_BUY,498.615
2026-05-07T18:55:18.854892,HWM,BUY,0.4586,0.0054,True,DRY_RUN_BUY,272.6
2026-05-07T18:55:19.008623,FTNT,BUY,0.4597,0.0054,True,DRY_RUN_BUY,108.02
2026-05-07T18:55:19.154360,DDOG,BUY,0.4013,0.0054,True,DRY_RUN_BUY,188.75
2026-05-07T18:55:19.298634,GWW,BUY,0.507,0.0054,True,DRY_RUN_BUY,1234.57
2026-05-07T18:55:19.450454,BDX,BUY,0.5002,0.0054,True,DRY_RUN_BUY,153.22
2026-05-07T18:55:19.593872,AXON,BUY,0.4163,0.0054,True,DRY_RUN_BUY,426.635
2026-05-07T18:55:19.737588,MTSI,BUY,0.4131,0.0054,True,DRY_RUN_BUY,344.63
2026-05-07T18:55:19.888150,SITM,BUY,0.3985,0.0054,True,DRY_RUN_BUY,796.155
2026-05-07T18:55:20.036605,VTRS,BUY,0.4858,0.0054,True,DRY_RUN_BUY,17.385
2026-05-07T18:55:20.182072,PTC,BUY,0.4964,0.0054,True,DRY_RUN_BUY,147.66
2026-05-07T18:55:20.344993,RGC,BUY,0.4584,0.0054,True,DRY_RUN_BUY,31.87
2026-05-07T18:55:20.497185,LAMR,BUY,0.5249,0.0054,True,DRY_RUN_BUY,151.04
2026-05-07T18:55:20.643958,PODD,BUY,0.4056,0.0054,True,DRY_RUN_BUY,160.29
2026-05-07T18:55:20.794115,CGNX,BUY,0.4605,0.0054,True,DRY_RUN_BUY,65.93
2026-05-07T18:55:20.936680,AAON,BUY,0.4205,0.0054,True,DRY_RUN_BUY,129.4
2026-05-07T18:55:21.078298,SNEX,BUY,0.4415,0.0054,True,DRY_RUN_BUY,120.77
2026-05-07T18:55:21.225098,PRMB,BUY,0.4456,0.0054,True,DRY_RUN_BUY,22.23
2026-05-07T18:55:21.374373,TECH,BUY,0.4465,0.0054,True,DRY_RUN_BUY,50.885
2026-05-07T18:55:21.518575,ORA,BUY,0.4894,0.0054,True,DRY_RUN_BUY,122.32
2026-05-07T18:55:21.663108,MIDD,BUY,0.4757,0.0054,True,DRY_RUN_BUY,158.15
2026-05-07T18:55:21.815618,BTG,BUY,0.4187,0.0054,True,DRY_RUN_BUY,4.94
2026-05-07T18:55:21.988469,PRIM,BUY,0.3826,0.0054,True,DRY_RUN_BUY,107.94
2026-05-07T18:55:22.142401,RDN,BUY,0.5185,0.0054,True,DRY_RUN_BUY,37.64
2026-05-07T18:55:22.295003,PRM,BUY,0.4242,0.0054,True,DRY_RUN_BUY,29.35
2026-05-07T18:55:22.439880,HRB,BUY,0.47,0.0054,True,DRY_RUN_BUY,36.23
2026-05-07T18:55:22.585868,INSW,BUY,0.4359,0.0054,True,DRY_RUN_BUY,90.28
2026-05-07T18:55:22.729817,BLLN,BUY,0.4151,0.0054,True,DRY_RUN_BUY,92.9
2026-05-07T18:55:22.880523,COLD,BUY,0.448,0.0054,True,DRY_RUN_BUY,14.975
2026-05-07T18:55:23.028152,NP,BUY,0.4313,0.0054,True,DRY_RUN_BUY,30.52
2026-05-07T18:55:23.173189,NAMS,BUY,0.4209,0.0054,True,DRY_RUN_BUY,34.85
2026-05-07T18:55:23.318013,XMTR,BUY,0.3927,0.0054,True,DRY_RUN_BUY,78.43
2026-05-07T18:55:23.460479,ACMR,BUY,0.4102,0.0054,True,DRY_RUN_BUY,59.19
2026-05-07T18:55:23.601676,LIVN,BUY,0.471,0.0054,True,DRY_RUN_BUY,70.88
2026-05-07T18:55:23.747689,RXO,BUY,0.4282,0.0054,True,DRY_RUN_BUY,23.15
2026-05-07T18:55:23.893049,FLNC,BUY,0.403,0.0054,True,DRY_RUN_BUY,18.94
2026-05-07T18:55:24.045462,LFST,BUY,0.4691,0.0054,True,DRY_RUN_BUY,8.83
2026-05-07T18:55:24.221335,SEZL,BUY,0.4315,0.0054,True,DRY_RUN_BUY,99.71
2026-05-07T18:55:24.367136,WRBY,BUY,0.4161,0.0054,True,DRY_RUN_BUY,27.18
2026-05-07T18:55:24.522127,EXK,BUY,0.4233,0.0054,True,DRY_RUN_BUY,10.14
2026-05-07T18:55:24.673526,PTRN,BUY,0.4483,0.0054,True,DRY_RUN_BUY,16.95
2026-05-07T18:55:24.824843,FA,BUY,0.4327,0.0054,True,DRY_RUN_BUY,15.75
2026-05-07T18:55:24.968430,HIMX,BUY,0.4161,0.0054,True,DRY_RUN_BUY,16.03
2026-05-07T18:55:25.119703,PTON,BUY,0.4207,0.0054,True,DRY_RUN_BUY,5.655
2026-05-07T18:55:25.267080,DGII,BUY,0.4809,0.0054,True,DRY_RUN_BUY,62.13
2026-05-07T18:55:25.419078,FUN,BUY,0.4393,0.0054,True,DRY_RUN_BUY,22.74
2026-05-07T18:55:25.566088,BLBD,BUY,0.439,0.0054,True,DRY_RUN_BUY,70.84
2026-05-07T18:55:25.711317,IMOS,BUY,0.4042,0.0054,True,DRY_RUN_BUY,59.51
2026-05-07T18:55:25.961588,RAPP,BUY,0.4252,0.0054,True,DRY_RUN_BUY,39.885
2026-05-07T18:55:26.198598,ENOV,BUY,0.4227,0.0054,True,DRY_RUN_BUY,27.27
2026-05-07T18:55:26.349322,TBLA,BUY,0.4759,0.0054,True,DRY_RUN_BUY,5.195
2026-05-07T18:55:26.495361,IPX,BUY,0.4104,0.0054,True,DRY_RUN_BUY,40.59
2026-05-07T18:55:26.649449,PNTG,BUY,0.4823,0.0054,True,DRY_RUN_BUY,35.76
2026-05-07T18:55:26.805637,ULCC,BUY,0.4023,0.0054,True,DRY_RUN_BUY,5.425
2026-05-07T18:55:26.953717,GENI,BUY,0.4118,0.0054,True,DRY_RUN_BUY,4.76
2026-05-07T18:55:27.105794,WGS,BUY,0.4293,0.0054,True,DRY_RUN_BUY,40.55
2026-05-07T18:55:27.253024,ATEC,BUY,0.4079,0.0054,True,DRY_RUN_BUY,7.75
2026-05-07T18:55:27.407246,CMP,BUY,0.4326,0.0054,True,DRY_RUN_BUY,28.23
2026-05-07T18:55:27.553301,ACVA,BUY,0.3945,0.0054,True,DRY_RUN_BUY,6.5
2026-05-07T18:55:27.698959,VYX,BUY,0.4233,0.0054,True,DRY_RUN_BUY,8.1
2026-05-07T18:55:27.844462,JMIA,BUY,0.4257,0.0054,True,DRY_RUN_BUY,8.7
2026-05-07T18:55:27.988099,AGL,BUY,0.4134,0.0054,True,DRY_RUN_BUY,60.49
2026-05-07T18:55:28.130149,SCSC,BUY,0.5126,0.0054,True,DRY_RUN_BUY,43.355
2026-05-07T18:55:28.273556,RXT,BUY,0.3434,0.0054,True,DRY_RUN_BUY,3.54
2026-05-07T18:55:28.422418,XNDU,BUY,0.3781,0.0054,True,DRY_RUN_BUY,17.34
2026-05-07T18:55:28.574691,OIO,BUY,0.4328,0.0054,True,DRY_RUN_BUY,2.16
2026-05-07T18:55:28.726150,NXDR,BUY,0.4484,0.0054,True,DRY_RUN_BUY,1.91
2026-05-07T18:55:28.874173,HZO,BUY,0.4402,0.0054,True,DRY_RUN_BUY,32.8
2026-05-07T18:55:29.021035,RDVT,BUY,0.4386,0.0054,True,DRY_RUN_BUY,49.1
2026-05-07T18:55:29.170853,CABA,BUY,0.399,0.0054,True,DRY_RUN_BUY,3.975
2026-05-07T18:55:29.320539,DXYZ,BUY,0.4078,0.0054,True,DRY_RUN_BUY,44.97
2026-05-07T18:55:29.464263,ELA,BUY,0.4342,0.0054,True,DRY_RUN_BUY,23.2
2026-05-07T18:55:29.613000,MEC,BUY,0.4182,0.0054,True,DRY_RUN_BUY,26.0
2026-05-07T18:55:29.765976,CLFD,BUY,0.4265,0.0054,True,DRY_RUN_BUY,37.615
2026-05-07T18:55:29.917307,EVH,BUY,0.3827,0.0054,True,DRY_RUN_BUY,4.275
2026-05-07T18:55:30.064505,REAX,BUY,0.4246,0.0054,True,DRY_RUN_BUY,2.21
2026-05-07T18:55:30.215172,CLDT,BUY,0.5038,0.0054,True,DRY_RUN_BUY,9.97
2026-05-07T18:55:30.357505,TTGT,BUY,0.3805,0.0054,True,DRY_RUN_BUY,6.48
2026-05-07T18:55:30.501963,ASPN,BUY,0.3933,0.0054,True,DRY_RUN_BUY,5.105
2026-05-07T18:55:30.649960,CCRN,BUY,0.4752,0.0054,True,DRY_RUN_BUY,13.07
2026-05-07T18:55:30.795332,MAGN,BUY,0.4255,0.0054,True,DRY_RUN_BUY,11.78
2026-05-07T18:55:30.938773,HNST,BUY,0.4312,0.0054,True,DRY_RUN_BUY,3.72
2026-05-07T18:55:31.082662,MCFT,BUY,0.457,0.0054,True,DRY_RUN_BUY,25.63
2026-05-07T18:55:31.229951,XPER,BUY,0.4798,0.0054,True,DRY_RUN_BUY,7.74
2026-05-07T18:55:31.376116,CURR,BUY,0.428,0.0054,True,DRY_RUN_BUY,4.29
2026-05-07T18:55:31.503466,ATGL,BUY,0.437,0.0054,True,DRY_RUN_BUY,15.47
2026-05-12T16:50:07.009352,ARMK,SELL,0.6659,0.0402,True,NO_ACTION,48.755
2026-05-12T16:50:07.163749,LOT,SELL,0.1566,0.0402,True,NO_ACTION,1.49
2026-05-12T16:50:07.304812,ZBRA,SELL,0.8337,0.0402,True,NO_ACTION,253.525
2026-05-12T16:50:14.313484,ELLO,BUY,0.5427,0.0054,True,BUY_ORDER,23.99
2026-05-12T16:50:14.344669,HALO,BUY,0.4764,0.0054,True,BUY_ORDER,72.86
2026-05-12T16:50:14.386972,HLIO,BUY,0.4688,0.0054,True,BUY_ORDER,75.07
2026-05-12T16:50:14.421513,PBT,BUY,0.4668,0.0054,True,BUY_ORDER,28.09
2026-05-12T16:50:14.451390,CNCK,BUY,0.4647,0.0054,True,BUY_ORDER,2.26
2026-05-12T16:50:14.451581,RAL,BUY,0.4644,0.0054,True,NO_ACTION,56.72
2026-05-12T16:50:14.451714,WEN,BUY,0.4569,0.0054,True,NO_ACTION,7.805
2026-05-12T16:50:14.451838,SE,BUY,0.4443,0.0054,True,NO_ACTION,95.04
2026-05-12T16:50:14.451982,BUUU,BUY,0.4424,0.0054,True,NO_ACTION,21.81
2026-05-12T16:50:14.452103,INTR,BUY,0.4423,0.0054,True,NO_ACTION,6.345
2026-05-12T16:50:14.452222,PACS,BUY,0.4402,0.0054,True,NO_ACTION,39.57
2026-05-12T16:50:14.452339,NOVT,BUY,0.4298,0.0054,True,NO_ACTION,151.08
2026-05-12T16:50:14.452457,USBC,BUY,0.4281,0.0054,True,NO_ACTION,0.7996
2026-05-12T16:50:14.452575,ALHC,BUY,0.4246,0.0054,True,NO_ACTION,18.275
2026-05-12T16:50:14.452691,RIGL,BUY,0.4243,0.0054,True,NO_ACTION,28.89
2026-05-12T16:50:14.452820,BAK,BUY,0.4242,0.0054,True,NO_ACTION,4.855
2026-05-12T16:50:14.452958,VSTS,BUY,0.4227,0.0054,True,NO_ACTION,12.23
2026-05-12T16:50:14.453072,SIBN,BUY,0.4221,0.0054,True,NO_ACTION,13.5
2026-05-12T16:50:14.453185,INSM,BUY,0.4182,0.0054,True,NO_ACTION,114.135
2026-05-12T16:50:14.453298,AEVA,BUY,0.4167,0.0054,True,NO_ACTION,16.81
2026-05-12T16:50:14.453408,QUBT,BUY,0.4147,0.0054,True,NO_ACTION,11.49
2026-05-12T16:50:14.453519,DDD,BUY,0.4103,0.0054,True,NO_ACTION,3.0
2026-05-12T16:50:14.453633,VPG,BUY,0.4052,0.0054,True,NO_ACTION,81.275
2026-05-12T16:50:14.453756,PLNT,BUY,0.4014,0.0054,True,NO_ACTION,51.245
2026-05-12T16:50:14.453891,AMBQ,BUY,0.3895,0.0054,True,NO_ACTION,60.27
2026-05-12T16:50:14.454009,NPWR,BUY,0.3894,0.0054,True,NO_ACTION,2.32
2026-05-12T16:50:14.454121,RXT,BUY,0.2916,0.0054,True,NO_ACTION,4.96
